time	V(vo)
0.000000000000000e+00	5.068301e+00
7.314285507423590e-08	5.068301e+00
1.462857101484718e-07	5.068300e+00
2.194285652227077e-07	5.068300e+00
2.925714202969436e-07	5.068300e+00
3.657142753711795e-07	5.068300e+00
4.388571304454154e-07	5.068300e+00
5.119999855196511e-07	5.068300e+00
1.023999971039302e-06	5.068300e+00
2.047999942078604e-06	5.068300e+00
4.095999884157209e-06	5.068300e+00
8.191999768314417e-06	5.068300e+00
1.638399953662883e-05	5.068300e+00
3.276799907325767e-05	5.068300e+00
6.553599814651534e-05	5.068300e+00
3.829152692051403e-02	5.068033e+00
7.651751784288155e-02	5.067726e+00
1.147435087652491e-01	5.067379e+00
1.529694996876166e-01	5.066991e+00
1.911954906099841e-01	5.066562e+00
2.294214815323516e-01	5.066093e+00
2.676474724547190e-01	5.065584e+00
2.944329188832912e-01	5.065194e+00
3.212183653118633e-01	5.064745e+00
3.480038117404354e-01	5.064238e+00
3.747892581690075e-01	5.063671e+00
4.015747045975796e-01	5.063046e+00
4.283601510261517e-01	5.062362e+00
4.551455974547238e-01	5.061619e+00
4.741186220082957e-01	5.061044e+00
4.930916465618676e-01	5.060384e+00
5.120646711154395e-01	5.059637e+00
5.310376956690114e-01	5.058804e+00
5.500107202225832e-01	5.057885e+00
5.689837447761552e-01	5.056881e+00
5.879567693297271e-01	5.055790e+00
6.016285076109774e-01	5.054932e+00
6.153002458922278e-01	5.053946e+00
6.289719841734781e-01	5.052832e+00
6.426437224547284e-01	5.051589e+00
6.563154607359788e-01	5.050218e+00
6.699871990172291e-01	5.048718e+00
6.836589372984795e-01	5.047090e+00
6.927269269748190e-01	5.045904e+00
7.017949166511586e-01	5.044565e+00
7.108629063274980e-01	5.043073e+00
7.199308960038375e-01	5.041427e+00
7.289988856801771e-01	5.039628e+00
7.380668753565166e-01	5.037676e+00
7.471348650328561e-01	5.035570e+00
7.488089554346419e-01	5.035146e+00
7.504830458364276e-01	5.034712e+00
7.521571362382133e-01	5.034269e+00
7.538312266399991e-01	5.033816e+00
7.555053170417849e-01	5.033355e+00
7.571794074435706e-01	5.032884e+00
7.588534978453564e-01	5.032403e+00
7.608066033141064e-01	5.031829e+00
7.627597087828565e-01	5.031240e+00
7.637362615172315e-01	5.030940e+00
7.647128142516065e-01	5.030635e+00
7.656893669859816e-01	5.030327e+00
7.666659197203566e-01	5.030015e+00
7.676424724547316e-01	5.029699e+00
7.686190251891066e-01	5.029379e+00
7.695955779234817e-01	5.029054e+00
7.705721306578567e-01	5.028725e+00
7.715486833922317e-01	5.028392e+00
7.725252361266067e-01	5.028054e+00
7.735017888609818e-01	5.027712e+00
7.744783415953568e-01	5.027365e+00
7.754548943297318e-01	5.027012e+00
7.764314470641068e-01	5.026656e+00
7.774079997984819e-01	5.026294e+00
7.783845525328569e-01	5.025927e+00
7.793611052672319e-01	5.025555e+00
7.803376580016069e-01	5.025177e+00
7.813142107359820e-01	5.024795e+00
7.822907634703570e-01	5.024406e+00
7.832673162047320e-01	5.024013e+00
7.842438689391070e-01	5.023613e+00
7.852204216734820e-01	5.023208e+00
7.861969744078571e-01	5.022797e+00
7.871735271422321e-01	5.022379e+00
7.881500798766071e-01	5.021944e+00
7.891266326109821e-01	5.020312e+00
7.901031853453572e-01	5.003886e+00
7.906677320687393e-01	4.957713e+00
7.911908894685066e-01	4.868755e+00
7.914258079183136e-01	4.817119e+00
7.916226126263902e-01	4.772228e+00
7.918411849649034e-01	4.724778e+00
7.919844151837255e-01	4.695836e+00
7.921230347957338e-01	4.670235e+00
7.923657437177405e-01	4.630661e+00
7.928511615617539e-01	4.563238e+00
7.933503502204499e-01	4.506094e+00
7.941577092109482e-01	4.429197e+00
7.949004654001848e-01	4.366606e+00
7.958770181345598e-01	4.290538e+00
7.968535708689348e-01	4.217562e+00
7.978301236033098e-01	4.146794e+00
7.988066763376849e-01	4.077822e+00
7.997832290720599e-01	4.010504e+00
8.007597818064349e-01	3.944764e+00
8.017363345408099e-01	3.880541e+00
8.027128872751850e-01	3.817779e+00
8.046659927439350e-01	3.696443e+00
8.068981132796493e-01	3.565197e+00
8.091302338153638e-01	3.439317e+00
8.113623543510781e-01	3.318803e+00
8.135944748867924e-01	3.203655e+00
8.158265954225067e-01	3.093872e+00
8.180587159582211e-01	2.989456e+00
8.202908364939354e-01	2.890406e+00
8.222439419626855e-01	2.806405e+00
8.241970474314355e-01	2.725447e+00
8.271267056345606e-01	2.609365e+00
8.300563638376857e-01	2.499264e+00
8.317304542394715e-01	2.439027e+00
8.334045446412571e-01	2.380345e+00
8.350786350430429e-01	2.323217e+00
8.367527254448287e-01	2.267645e+00
8.384268158466145e-01	2.213627e+00
8.401009062484002e-01	2.161165e+00
8.417749966501860e-01	2.110258e+00
8.427515493845610e-01	2.081053e+00
8.437281021189360e-01	2.052263e+00
8.459602226546503e-01	1.988451e+00
8.481923431903647e-01	1.926558e+00
8.504244637260790e-01	1.866584e+00
8.526565842617934e-01	1.808528e+00
8.548887047975077e-01	1.752391e+00
8.571208253332221e-01	1.698173e+00
8.593529458689364e-01	1.645873e+00
8.603294986033114e-01	1.623399e+00
8.613060513376865e-01	1.601228e+00
8.622826040720615e-01	1.579352e+00
8.632591568064365e-01	1.557767e+00
8.652122622751865e-01	1.515443e+00
8.681419204783116e-01	1.453996e+00
8.710715786814367e-01	1.394870e+00
8.752568046859011e-01	1.314840e+00
8.794420306903655e-01	1.238254e+00
8.836272566948299e-01	1.165112e+00
8.878124826992942e-01	1.095415e+00
8.919977087037587e-01	1.029162e+00
8.961829347082231e-01	9.663528e-01
9.003681607126874e-01	9.069883e-01
9.030188038488483e-01	8.704963e-01
9.056694469850090e-01	8.349398e-01
9.083200901211698e-01	8.003188e-01
9.109707332573306e-01	7.666332e-01
9.136213763934914e-01	7.338832e-01
9.162720195296521e-01	7.020686e-01
9.189226626658129e-01	6.711895e-01
9.198992154001879e-01	6.599891e-01
9.218523208689380e-01	6.379162e-01
9.247819790720631e-01	6.056063e-01
9.267350845408131e-01	5.846082e-01
9.286881900095632e-01	5.639874e-01
9.306412954783132e-01	5.437438e-01
9.325944009470633e-01	5.238775e-01
9.345475064158133e-01	5.043884e-01
9.365006118845633e-01	4.852766e-01
9.384537173533134e-01	4.665420e-01
