time	V(vo)
0.000000000000000e+00	3.300850e+00
3.684060809062963e-02	3.300810e+00
7.368121618125925e-02	3.300764e+00
1.105218242718889e-01	3.300712e+00
1.473624323625185e-01	3.300654e+00
1.842030404531481e-01	3.300590e+00
2.210436485437778e-01	3.300521e+00
2.578842566344073e-01	3.300445e+00
2.839724001890949e-01	3.300387e+00
3.100605437437824e-01	3.300320e+00
3.361486872984700e-01	3.300245e+00
3.622368308531576e-01	3.300161e+00
3.883249744078452e-01	3.300069e+00
4.144131179625327e-01	3.299968e+00
4.405012615172202e-01	3.299859e+00
4.591954392515953e-01	3.299774e+00
4.778896169859703e-01	3.299677e+00
4.965837947203454e-01	3.299567e+00
5.152779724547205e-01	3.299445e+00
5.339721501890955e-01	3.299310e+00
5.526663279234706e-01	3.299163e+00
5.713605056578456e-01	3.299004e+00
5.850323669859706e-01	3.298877e+00
5.987042283140956e-01	3.298732e+00
6.123760896422207e-01	3.298569e+00
6.260479509703457e-01	3.298387e+00
6.397198122984707e-01	3.298187e+00
6.533916736265958e-01	3.297968e+00
6.670635349547208e-01	3.297731e+00
6.699932195250333e-01	3.297675e+00
6.729229040953458e-01	3.297618e+00
6.758525886656583e-01	3.297559e+00
6.787822732359708e-01	3.297498e+00
6.817119578062834e-01	3.297436e+00
6.846416423765959e-01	3.297372e+00
6.875713269469084e-01	3.297306e+00
6.889664148375334e-01	3.297274e+00
6.903615027281583e-01	3.297242e+00
6.917565906187834e-01	3.297209e+00
6.931516785094084e-01	3.297175e+00
6.945467664000334e-01	3.297142e+00
6.959418542906584e-01	3.297108e+00
6.973369421812834e-01	3.297073e+00
6.992900652281584e-01	3.297024e+00
7.012431882750334e-01	3.296974e+00
7.022197497984709e-01	3.296948e+00
7.031963113219084e-01	3.296922e+00
7.041728728453459e-01	3.296896e+00
7.051494343687834e-01	3.296870e+00
7.061259958922209e-01	3.296844e+00
7.071025574156584e-01	3.296817e+00
7.080791189390959e-01	3.296790e+00
7.090556804625334e-01	3.296762e+00
7.100322419859709e-01	3.296735e+00
7.110088035094084e-01	3.296707e+00
7.119853650328459e-01	3.296679e+00
7.129619265562834e-01	3.296651e+00
7.139384880797209e-01	3.296622e+00
7.149150496031584e-01	3.296593e+00
7.158916111265959e-01	3.296564e+00
7.168681726500334e-01	3.296534e+00
7.178447341734709e-01	3.296504e+00
7.188212956969084e-01	3.296474e+00
7.197978572203459e-01	3.296443e+00
7.207744187437835e-01	3.296412e+00
7.217509802672210e-01	3.296381e+00
7.227275417906585e-01	3.296350e+00
7.233872066424636e-01	3.296328e+00
7.241196360382306e-01	3.296303e+00
7.247955457462459e-01	3.295979e+00
7.255821918703165e-01	3.293034e+00
7.262857232248472e-01	3.285777e+00
7.270368013829075e-01	3.274150e+00
7.280133629063450e-01	3.257130e+00
7.289899244297825e-01	3.239144e+00
7.299664859532200e-01	3.220234e+00
7.309430474766575e-01	3.200252e+00
7.319196090000950e-01	3.178941e+00
7.328961705235325e-01	3.155973e+00
7.338727320469700e-01	3.130964e+00
7.348492935704075e-01	3.103529e+00
7.358258550938450e-01	3.073393e+00
7.368024166172825e-01	3.040521e+00
7.377789781407200e-01	3.005216e+00
7.387555396641575e-01	2.968074e+00
7.397321011875950e-01	2.929807e+00
7.407086627110325e-01	2.891066e+00
7.416852242344700e-01	2.852327e+00
7.426617857579075e-01	2.813904e+00
7.436383472813450e-01	2.775976e+00
7.446149088047825e-01	2.738639e+00
7.455914703282200e-01	2.701940e+00
7.465680318516575e-01	2.665895e+00
7.475445933750950e-01	2.630505e+00
7.485211548985325e-01	2.595763e+00
7.494977164219701e-01	2.561658e+00
7.504742779454076e-01	2.528175e+00
7.514508394688451e-01	2.495300e+00
7.524274009922826e-01	2.463017e+00
7.534039625157201e-01	2.431312e+00
7.543805240391576e-01	2.400168e+00
