time	V(vo)
0.000000000000000e+00	5.983006e-05
1.000000000000000e-03	5.983034e-05
1.000100466397166e-03	5.989849e-05
1.000301399191498e-03	6.002455e-05
1.000576828512027e-03	6.017579e-05
1.000870209624133e-03	6.031515e-05
1.001138224593716e-03	6.042703e-05
1.001573456096083e-03	6.058919e-05
1.002289399016482e-03	6.083210e-05
1.002971714205897e-03	6.104218e-05
1.003744909065432e-03	6.123597e-05
1.004208204652543e-03	6.124714e-05
1.004572706789414e-03	6.102915e-05
1.004831788992620e-03	6.057234e-05
1.005070390463771e-03	5.989459e-05
1.005204640121806e-03	5.951791e-05
1.005316955169443e-03	5.933952e-05
1.005427013812718e-03	5.934065e-05
1.005537908524862e-03	5.946044e-05
1.005645813764875e-03	5.961007e-05
1.005761556176752e-03	5.976588e-05
1.005872297675443e-03	5.990704e-05
1.005998046864953e-03	6.005962e-05
1.006122988108051e-03	6.020289e-05
1.006265546873433e-03	6.035626e-05
1.006527016551780e-03	6.062145e-05
1.006822633992849e-03	6.090739e-05
1.007114110663050e-03	6.118085e-05
1.007424536322252e-03	6.147059e-05
1.007919393982652e-03	6.194155e-05
1.008494035790605e-03	6.251299e-05
1.009151260099867e-03	6.321023e-05
1.009792803124592e-03	6.393504e-05
1.010000000000000e-03	6.418056e-05
1.010005757200132e-03	6.418204e-05
1.010017271600395e-03	6.418444e-05
1.010040300400922e-03	6.418901e-05
1.010086358001976e-03	6.419953e-05
1.010153599297246e-03	6.421779e-05
1.010219161678044e-03	6.423893e-05
1.010301887208409e-03	6.427011e-05
1.010400154414249e-03	6.431287e-05
1.010542389165071e-03	6.438334e-05
1.010688307474394e-03	6.446425e-05
1.010844785383275e-03	6.455983e-05
1.011015174833890e-03	6.467327e-05
1.011271189707549e-03	6.485776e-05
1.011536290208991e-03	6.506429e-05
1.011860436192356e-03	6.534041e-05
1.012305097933924e-03	6.576450e-05
1.012875894538508e-03	6.640307e-05
1.013510763519782e-03	6.730140e-05
1.014202183313905e-03	6.868324e-05
1.014980827336160e-03	7.126814e-05
