time	V(vo)
0.000000000000000e+00	6.059710e-05
1.000000000000000e-03	6.059710e-05
1.000097567076059e-03	6.059754e-05
1.000292701228177e-03	6.059837e-05
1.000581520806000e-03	6.059943e-05
1.000872090389650e-03	6.060035e-05
1.001388876782938e-03	6.060176e-05
1.001936981908280e-03	6.060310e-05
1.002834353010643e-03	6.060509e-05
1.003844600668091e-03	6.060719e-05
1.005472398846967e-03	6.061040e-05
1.007292841218307e-03	6.061389e-05
1.010042934732418e-03	6.061906e-05
1.013295733328454e-03	6.062513e-05
1.018704790777168e-03	6.063514e-05
1.026788902822584e-03	6.064989e-05
1.031325123970439e-03	6.065733e-05
1.035785416396728e-03	6.066201e-05
1.038433007411700e-03	6.066058e-05
1.040356847801337e-03	6.065324e-05
1.041993416972179e-03	6.063787e-05
1.043604826023586e-03	6.061310e-05
1.044392851054344e-03	6.059934e-05
1.044981672984324e-03	6.059190e-05
1.045596933134048e-03	6.058977e-05
1.046286806941480e-03	6.059232e-05
1.046724435195235e-03	6.059498e-05
1.047193837557744e-03	6.059744e-05
1.047718559030700e-03	6.059944e-05
1.048422378014223e-03	6.060156e-05
1.049182710177812e-03	6.060371e-05
1.049926463764871e-03	6.060593e-05
1.050726710811487e-03	6.060852e-05
1.051474197591343e-03	6.061119e-05
1.052349315106777e-03	6.061474e-05
1.053508343045159e-03	6.062038e-05
1.055337779808424e-03	6.063150e-05
1.057525692514359e-03	6.064897e-05
1.060700788188958e-03	6.068367e-05
1.064731781039067e-03	6.075122e-05
1.071134197190278e-03	6.104707e-05
1.078040335608174e-03	6.316235e-05
1.082526076038039e-03	1.061865e-04
1.084660159350368e-03	2.895036e-04
1.085879126358388e-03	7.076745e-04
1.086749917680613e-03	1.446875e-03
1.087563417910324e-03	2.773597e-03
1.088437379988497e-03	5.274232e-03
1.089492290071623e-03	1.035030e-02
1.090723906007520e-03	1.995653e-02
1.092337500449023e-03	3.782409e-02
1.093229024256509e-03	5.022189e-02
1.093709717740366e-03	5.781846e-02
1.093765589339169e-03	5.874776e-02
1.093877332536776e-03	6.065173e-02
1.094100818931989e-03	6.450000e-02
1.094142016125218e-03	6.521750e-02
1.094224410511676e-03	6.666925e-02
1.094389199284593e-03	6.959170e-02
1.094411063675575e-03	6.998209e-02
1.094454792457538e-03	7.076796e-02
1.094542250021466e-03	7.234471e-02
1.094570630390139e-03	7.285867e-02
1.094581982537609e-03	7.306472e-02
1.094594956420431e-03	7.330048e-02
1.094620904186075e-03	7.377278e-02
1.094663134033885e-03	7.454339e-02
1.094718971808172e-03	7.556633e-02
1.094811402955406e-03	7.726916e-02
1.094939134866244e-03	7.964092e-02
1.095130054136316e-03	8.321922e-02
1.095300733194520e-03	8.645254e-02
1.095522272252681e-03	9.069800e-02
1.095761967625261e-03	9.534347e-02
1.096004066595745e-03	1.000856e-01
1.096185750551112e-03	1.036779e-01
1.096360865366975e-03	1.071651e-01
1.096440551535159e-03	1.087598e-01
1.096498794914121e-03	1.099297e-01
1.096559907004262e-03	1.111599e-01
1.096597014437984e-03	1.119082e-01
1.096634726825431e-03	1.126699e-01
1.096678212808653e-03	1.135496e-01
1.096724088610276e-03	1.144791e-01
1.096773162011873e-03	1.154750e-01
1.096828003633504e-03	1.165900e-01
1.096890405422601e-03	1.178614e-01
1.096969491400842e-03	1.194768e-01
1.097084330804852e-03	1.218292e-01
1.097177596800708e-03	1.237457e-01
1.097285663660161e-03	1.259738e-01
1.097411011667250e-03	1.285676e-01
1.097562418845216e-03	1.317149e-01
1.097810413995731e-03	1.368998e-01
1.098113997112461e-03	1.432907e-01
1.098440466340433e-03	1.502281e-01
1.099043087868649e-03	1.632032e-01
1.100000000000000e-03	1.840332e-01
1.100057428605008e-03	1.853033e-01
1.100172285815022e-03	1.878472e-01
1.100692979672935e-03	1.994534e-01
1.100921953705640e-03	2.045965e-01
1.101173229840491e-03	2.102678e-01
1.101553895624454e-03	2.189060e-01
1.101970016533125e-03	2.284124e-01
1.102802258350468e-03	2.475824e-01
1.104250882561649e-03	2.812039e-01
1.105834970181906e-03	3.181694e-01
1.107743249495427e-03	3.628117e-01
1.108993313319591e-03	3.920633e-01
1.109722517217020e-03	4.091194e-01
1.109930861187714e-03	4.139910e-01
1.110347549129102e-03	4.237329e-01
1.110924569818765e-03	4.372200e-01
1.112652981940974e-03	4.775989e-01
1.116700444597257e-03	5.720384e-01
1.124209529352362e-03	7.469324e-01
1.131425629704678e-03	9.145946e-01
1.138722635089993e-03	1.083716e+00
1.147431128235462e-03	1.284981e+00
1.153583742227686e-03	1.426776e+00
1.165256693197237e-03	1.695156e+00
1.169865587072267e-03	1.800721e+00
1.179083374822326e-03	2.011370e+00
1.189531480175950e-03	2.249596e+00
1.190003138247340e-03	2.260331e+00
1.190474796318730e-03	2.271062e+00
1.190946454390120e-03	2.281788e+00
1.191418112461510e-03	2.292510e+00
1.191889770532899e-03	2.303228e+00
1.192361428604289e-03	2.313942e+00
1.192833086675679e-03	2.324651e+00
1.194889552462585e-03	2.371325e+00
1.199002484036398e-03	2.464501e+00
1.204153383077434e-03	2.580688e+00
1.208619707059506e-03	2.680310e+00
1.212312591843137e-03	2.760351e+00
1.215725503464249e-03	2.829490e+00
1.219279217959617e-03	2.893835e+00
1.221414956687910e-03	2.926203e+00
1.223997057931649e-03	2.957539e+00
1.225802953628488e-03	2.974885e+00
1.227455152375864e-03	2.987067e+00
1.229349440297803e-03	2.997634e+00
1.231757421427227e-03	3.007179e+00
1.234890632803411e-03	3.015395e+00
1.237445770768938e-03	3.019524e+00
1.239720820456021e-03	3.021581e+00
1.242298270302710e-03	3.022769e+00
1.244651654457034e-03	3.023108e+00
1.247787454466150e-03	3.022804e+00
1.251006890983533e-03	3.021917e+00
1.255247910281974e-03	3.020167e+00
1.259972681331440e-03	3.017779e+00
1.266596226440055e-03	3.014085e+00
1.274608616290281e-03	3.009850e+00
1.288400608779033e-03	3.005193e+00
1.305552196791609e-03	3.004869e+00
1.314471461832739e-03	3.007561e+00
1.320592441217769e-03	3.010265e+00
1.326461087471049e-03	3.012407e+00
1.331340336496402e-03	3.013474e+00
1.336544980497514e-03	3.013798e+00
1.344431196746524e-03	3.013226e+00
1.355534040768473e-03	3.011539e+00
1.371712641491964e-03	3.009301e+00
1.388141408280478e-03	3.008629e+00
1.401443849046950e-03	3.009475e+00
1.414659706592593e-03	3.010626e+00
1.430571372279260e-03	3.011126e+00
1.445081278644641e-03	3.010677e+00
1.459591386540537e-03	3.010051e+00
1.482386679305936e-03	3.009834e+00
1.505341806516030e-03	3.010233e+00
1.529489796354420e-03	3.010457e+00
1.558786671354420e-03	3.010210e+00
1.588083546354420e-03	3.010095e+00
1.617380421354420e-03	3.010260e+00
1.646677296354420e-03	3.010300e+00
1.675974171354420e-03	3.010183e+00
1.705271046354420e-03	3.010182e+00
1.734567921354420e-03	3.010259e+00
1.763864796354420e-03	3.010243e+00
1.793161671354420e-03	3.010196e+00
1.822458546354420e-03	3.010217e+00
1.851755421354420e-03	3.010244e+00
1.881052296354420e-03	3.010224e+00
1.910349171354420e-03	3.010211e+00
1.939646046354420e-03	3.010226e+00
1.968942921354420e-03	3.010232e+00
1.998239796354420e-03	3.010220e+00
2.027536671354420e-03	3.010219e+00
2.056833546354420e-03	3.010227e+00
2.086130421354420e-03	3.010226e+00
2.115427296354419e-03	3.010221e+00
2.144724171354419e-03	3.010223e+00
2.174021046354419e-03	3.010226e+00
2.203317921354419e-03	3.010224e+00
2.232614796354419e-03	3.010222e+00
2.261911671354418e-03	3.010224e+00
2.291208546354418e-03	3.010224e+00
2.320505421354418e-03	3.010223e+00
2.349802296354418e-03	3.010223e+00
2.379099171354418e-03	3.010224e+00
2.408396046354417e-03	3.010224e+00
2.437692921354417e-03	3.010223e+00
2.466989796354417e-03	3.010224e+00
2.496286671354417e-03	3.010224e+00
2.525583546354417e-03	3.010224e+00
2.554880421354416e-03	3.010224e+00
2.584177296354416e-03	3.010224e+00
2.613474171354416e-03	3.010224e+00
2.642771046354416e-03	3.010224e+00
2.672067921354416e-03	3.010224e+00
2.701364796354416e-03	3.010224e+00
2.730661671354415e-03	3.010224e+00
2.759958546354415e-03	3.010224e+00
2.789255421354415e-03	3.010224e+00
2.818552296354415e-03	3.010224e+00
2.847849171354415e-03	3.010224e+00
2.877146046354414e-03	3.010224e+00
2.906442921354414e-03	3.010224e+00
2.935739796354414e-03	3.010224e+00
2.965036671354414e-03	3.010224e+00
2.994333546354414e-03	3.010224e+00
3.000000000000000e-03	3.010224e+00
3.000196086275164e-03	3.010224e+00
3.000588258825491e-03	3.010224e+00
3.001372603926146e-03	3.010226e+00
3.002447968287184e-03	3.010237e+00
3.003561539294521e-03	3.010276e+00
3.005507645376653e-03	3.010478e+00
3.008127707843616e-03	3.011163e+00
3.010831396405368e-03	3.012830e+00
3.014339159853576e-03	3.017564e+00
3.019288559856724e-03	3.029023e+00
3.022520017655896e-03	3.039660e+00
3.025940455956346e-03	3.053039e+00
3.029483839213621e-03	3.067098e+00
3.031890168866166e-03	3.075968e+00
3.035108737534849e-03	3.086538e+00
3.038421539361947e-03	3.096183e+00
3.042482456052597e-03	3.106849e+00
3.047013450925784e-03	3.118214e+00
3.053394888133101e-03	3.134519e+00
3.060467558005082e-03	3.153596e+00
3.068194527146476e-03	3.175261e+00
3.078046763504145e-03	3.202870e+00
3.088639984434698e-03	3.232007e+00
3.100000000000000e-03	3.262952e+00
3.100121255082345e-03	3.263285e+00
3.100363765247036e-03	3.263951e+00
3.100841715655387e-03	3.265263e+00
3.101618075266472e-03	3.267388e+00
3.102566420713556e-03	3.269947e+00
3.103998801563675e-03	3.273657e+00
3.106110294323597e-03	3.278561e+00
3.109450546788401e-03	3.284930e+00
3.112257267807971e-03	3.288825e+00
3.115042740050711e-03	3.291210e+00
3.118069770267056e-03	3.292411e+00
3.122663614401006e-03	3.292578e+00
3.126388666045426e-03	3.291751e+00
3.130376089698822e-03	3.290156e+00
3.134701467597461e-03	3.288009e+00
3.141011444142193e-03	3.284642e+00
3.149250051064643e-03	3.280927e+00
3.163024403523939e-03	3.277687e+00
3.172477319896408e-03	3.278363e+00
3.178615888853285e-03	3.280452e+00
3.183683514567177e-03	3.282600e+00
3.188964464580677e-03	3.284500e+00
3.193428903065552e-03	3.285514e+00
3.198478870554542e-03	3.285907e+00
3.204359161464043e-03	3.285572e+00
3.212920931681754e-03	3.284306e+00
3.226758654101200e-03	3.282231e+00
3.241016965653065e-03	3.281331e+00
3.252430524781213e-03	3.281907e+00
3.263917253547210e-03	3.283054e+00
3.274901625381494e-03	3.283715e+00
3.285602636759976e-03	3.283603e+00
3.295938267349291e-03	3.283066e+00
3.311158507857887e-03	3.282458e+00
3.329000024572866e-03	3.282492e+00
3.346361601370445e-03	3.282905e+00
3.366406771874401e-03	3.283055e+00
3.391398847277342e-03	3.282780e+00
3.415338833968893e-03	3.282692e+00
3.444635708968893e-03	3.282871e+00
3.473932583968893e-03	3.282877e+00
3.503229458968892e-03	3.282769e+00
3.532526333968892e-03	3.282812e+00
3.561823208968892e-03	3.282867e+00
3.591120083968892e-03	3.282813e+00
3.620416958968892e-03	3.282799e+00
3.649713833968892e-03	3.282842e+00
3.679010708968891e-03	3.282834e+00
3.708307583968891e-03	3.282807e+00
3.737604458968891e-03	3.282825e+00
3.766901333968891e-03	3.282835e+00
3.796198208968891e-03	3.282819e+00
3.825495083968890e-03	3.282819e+00
