time	V(vo)
0.000000000000000e+00	5.932669e-05
9.999999960041972e-12	5.932669e-05
1.999999992008394e-11	5.932669e-05
7.999999968033578e-11	5.932669e-05
1.599999993606716e-10	5.932669e-05
3.199999987213431e-10	5.932669e-05
6.125714261237142e-09	5.932669e-05
1.193142852375294e-08	5.932669e-05
1.773714278626874e-08	5.932669e-05
2.354285704878454e-08	5.932669e-05
2.934857131130034e-08	5.932669e-05
3.515428557381613e-08	5.932669e-05
4.095999983633192e-08	5.932669e-05
1.000000000000000e-03	5.932724e-05
1.000003159324314e-03	5.932968e-05
1.000009477972942e-03	5.933471e-05
1.000022115270199e-03	5.934490e-05
1.000035731252814e-03	5.935585e-05
1.000048535960340e-03	5.936606e-05
1.000070353375865e-03	5.938314e-05
1.000106573448965e-03	5.941059e-05
1.000179013595167e-03	5.946224e-05
1.000323893887570e-03	5.955604e-05
1.000520880535930e-03	5.966799e-05
1.000741633006915e-03	5.977510e-05
1.001000196326671e-03	5.988041e-05
1.001346350330178e-03	5.999739e-05
1.001850101210693e-03	6.013960e-05
1.002349134443945e-03	6.026065e-05
1.002825262082142e-03	6.036240e-05
1.003306771734423e-03	6.045224e-05
1.003573114571316e-03	6.048589e-05
1.003817318838270e-03	6.047388e-05
1.004083623557782e-03	6.035972e-05
1.004278484858657e-03	6.012748e-05
1.004464890011262e-03	5.968850e-05
1.004646802725306e-03	5.908622e-05
1.004776021771069e-03	5.866882e-05
1.004887543569826e-03	5.845448e-05
1.004992012784925e-03	5.845076e-05
1.005104870992625e-03	5.860089e-05
1.005200674777058e-03	5.876873e-05
1.005310602761966e-03	5.895833e-05
1.005412864580928e-03	5.912568e-05
1.005531403334412e-03	5.930969e-05
1.005647455500988e-03	5.947835e-05
1.005779433569052e-03	5.965399e-05
1.006043389705179e-03	5.996876e-05
1.006441089421531e-03	6.039040e-05
1.006839545767171e-03	6.077049e-05
1.007431013252300e-03	6.130389e-05
1.008020907179712e-03	6.184896e-05
1.008884025092260e-03	6.272457e-05
1.009802219278018e-03	6.375975e-05
1.010000000000000e-03	6.400366e-05
1.010004745023438e-03	6.400473e-05
1.010014235070314e-03	6.400667e-05
1.010033215164066e-03	6.401059e-05
1.010071175351570e-03	6.401960e-05
1.010193747607094e-03	6.405829e-05
1.010323892648510e-03	6.411512e-05
1.010418172505614e-03	6.416524e-05
1.010490327490818e-03	6.420805e-05
1.010571535588293e-03	6.426142e-05
1.010669486108628e-03	6.433185e-05
1.010776607615190e-03	6.441626e-05
1.010919362693172e-03	6.453957e-05
1.011071059303793e-03	6.468321e-05
1.011245567725954e-03	6.486451e-05
1.011430827685706e-03	6.507758e-05
1.011699645067712e-03	6.543390e-05
1.012161870102121e-03	6.616949e-05
1.012594593497534e-03	6.705313e-05
1.013064502991258e-03	6.836085e-05
1.013507797225479e-03	7.018553e-05
1.014048541803827e-03	7.375125e-05
1.014610188462132e-03	8.046556e-05
1.015290130347319e-03	9.618217e-05
1.015923840754003e-03	1.234437e-04
1.016350804222147e-03	1.584659e-04
1.016687170117337e-03	2.178544e-04
1.016917560309042e-03	3.198451e-04
1.017096515947296e-03	5.130726e-04
1.017273465748430e-03	9.087487e-04
1.017461724947180e-03	1.658922e-03
1.017664396619340e-03	2.977952e-03
1.017912193789273e-03	5.471860e-03
1.018217578454194e-03	1.006100e-02
1.018609883709325e-03	1.857542e-02
1.019136782556640e-03	3.397657e-02
1.019716738572928e-03	5.474369e-02
1.020234075222944e-03	7.546443e-02
1.020823074455371e-03	9.985750e-02
1.021413617268291e-03	1.238471e-01
1.021805077586585e-03	1.389639e-01
1.022237872643096e-03	1.546019e-01
1.022701661880938e-03	1.701510e-01
1.023284234744660e-03	1.880384e-01
1.024033239924519e-03	2.090401e-01
1.024795843150377e-03	2.288033e-01
1.025530856574846e-03	2.469373e-01
1.026266157619026e-03	2.649448e-01
1.027078369489019e-03	2.854976e-01
1.028078369489019e-03	3.122913e-01
1.029066271699267e-03	3.404160e-01
1.030066271699267e-03	3.701932e-01
1.031066271699267e-03	4.005255e-01
1.032066271699267e-03	4.307114e-01
1.033066271699267e-03	4.603243e-01
1.034066271699267e-03	4.892747e-01
1.035066271699267e-03	5.177312e-01
1.036066271699267e-03	5.459786e-01
1.037066271699267e-03	5.742810e-01
1.038066271699267e-03	6.027950e-01
1.039066271699267e-03	6.315487e-01
1.041066271699266e-03	6.894552e-01
1.043066271699266e-03	7.472439e-01
1.046066271699266e-03	8.332951e-01
1.047351985984980e-03	8.701790e-01
1.048637700270694e-03	9.070549e-01
1.049923414556408e-03	9.439229e-01
1.051209128842123e-03	9.807830e-01
1.052494843127837e-03	1.017635e+00
1.053780557413551e-03	1.054479e+00
1.055066271699265e-03	1.091316e+00
1.058066271699265e-03	1.177129e+00
1.060209128842122e-03	1.238390e+00
1.062351985984979e-03	1.299605e+00
1.064494843127836e-03	1.360772e+00
1.066637700270693e-03	1.421892e+00
1.068780557413550e-03	1.482965e+00
1.070923414556407e-03	1.543991e+00
1.073066271699264e-03	1.604970e+00
1.075351985984978e-03	1.669965e+00
1.077637700270692e-03	1.734907e+00
1.079923414556406e-03	1.799796e+00
1.082209128842120e-03	1.864632e+00
1.084494843127834e-03	1.929414e+00
1.086780557413548e-03	1.994144e+00
1.089066271699262e-03	2.058820e+00
1.090066271699262e-03	2.087102e+00
1.090107287324262e-03	2.088261e+00
1.090148302949262e-03	2.089421e+00
1.090189318574262e-03	2.090581e+00
1.090230334199262e-03	2.091740e+00
1.090271349824262e-03	2.092900e+00
1.090312365449262e-03	2.094060e+00
1.090353381074262e-03	2.095219e+00
1.095192666788548e-03	2.231912e+00
1.100031952502833e-03	2.368360e+00
1.104871238217118e-03	2.504564e+00
1.109710523931404e-03	2.640523e+00
1.114549809645689e-03	2.776238e+00
1.119389095359974e-03	2.911709e+00
1.124228381074260e-03	3.046936e+00
1.127465825270688e-03	3.137261e+00
1.130703269467116e-03	3.227474e+00
1.133940713663544e-03	3.317573e+00
1.137178157859973e-03	3.407560e+00
1.140415602056401e-03	3.497434e+00
1.143653046252829e-03	3.587196e+00
1.146890490449258e-03	3.676844e+00
1.147961919020686e-03	3.706487e+00
1.149033347592115e-03	3.736116e+00
1.150104776163543e-03	3.765733e+00
1.151176204734972e-03	3.795337e+00
1.152247633306400e-03	3.824928e+00
1.153319061877829e-03	3.854507e+00
1.154390490449257e-03	3.884073e+00
1.155390490449257e-03	3.911654e+00
1.156390490449257e-03	3.939224e+00
1.157390490449257e-03	3.966782e+00
1.158390490449257e-03	3.994327e+00
1.159515490449257e-03	4.025302e+00
1.160265490449257e-03	4.045940e+00
1.160990611584489e-03	4.065885e+00
1.161990611584489e-03	4.093377e+00
1.162990611584489e-03	4.120854e+00
1.163990611584489e-03	4.148314e+00
1.164990611584489e-03	4.175752e+00
1.165990611584489e-03	4.203168e+00
1.166990611584489e-03	4.230558e+00
1.167990611584489e-03	4.257917e+00
1.168990611584489e-03	4.285240e+00
1.169990611584488e-03	4.312519e+00
1.170990611584488e-03	4.339746e+00
1.171990611584488e-03	4.366908e+00
1.172990611584488e-03	4.393991e+00
1.173990611584488e-03	4.420975e+00
1.174990611584488e-03	4.447836e+00
1.175990611584488e-03	4.474545e+00
1.176990611584488e-03	4.501065e+00
1.177990611584488e-03	4.527349e+00
1.178990611584488e-03	4.553344e+00
1.179990611584488e-03	4.578983e+00
1.180990611584488e-03	4.604190e+00
1.181990611584487e-03	4.628878e+00
1.182990611584487e-03	4.652952e+00
1.183990611584487e-03	4.676311e+00
1.184990611584487e-03	4.698852e+00
1.185990611584487e-03	4.720477e+00
1.186990611584487e-03	4.741096e+00
1.188990611584487e-03	4.779043e+00
1.191990611584487e-03	4.827275e+00
1.193990611584486e-03	4.853762e+00
1.194990611584486e-03	4.865432e+00
1.195990611584486e-03	4.876129e+00
1.196990611584486e-03	4.885914e+00
1.197990611584486e-03	4.894849e+00
1.198990611584486e-03	4.902996e+00
1.199990611584486e-03	4.910414e+00
1.200990611584486e-03	4.917161e+00
1.201990611584486e-03	4.923292e+00
1.202990611584486e-03	4.928858e+00
1.203990611584486e-03	4.933908e+00
1.204990611584485e-03	4.938489e+00
1.205990611584485e-03	4.942641e+00
1.206990611584485e-03	4.946404e+00
1.207990611584485e-03	4.949812e+00
1.208990611584485e-03	4.952898e+00
1.209990611584485e-03	4.955691e+00
1.210990611584485e-03	4.958219e+00
1.211990611584485e-03	4.960506e+00
1.212990611584485e-03	4.962575e+00
1.213990611584485e-03	4.964446e+00
1.214990611584485e-03	4.966138e+00
1.215990611584485e-03	4.967668e+00
1.216990611584484e-03	4.969052e+00
1.217990611584484e-03	4.970303e+00
1.218990611584484e-03	4.971433e+00
1.219990611584484e-03	4.972456e+00
1.220990611584484e-03	4.973379e+00
1.221990611584484e-03	4.974215e+00
1.222990611584484e-03	4.974969e+00
1.223990611584484e-03	4.975651e+00
1.224990611584484e-03	4.976267e+00
1.225990611584484e-03	4.976824e+00
1.226990611584484e-03	4.977327e+00
1.227990611584484e-03	4.977781e+00
1.228990611584483e-03	4.978192e+00
1.229990611584483e-03	4.978563e+00
1.230990611584483e-03	4.978899e+00
1.231990611584483e-03	4.979202e+00
1.232990611584483e-03	4.979475e+00
1.233990611584483e-03	4.979723e+00
1.234990611584483e-03	4.979946e+00
1.235990611584483e-03	4.980148e+00
1.236990611584483e-03	4.980330e+00
1.237990611584483e-03	4.980495e+00
1.238990611584483e-03	4.980644e+00
1.239990611584483e-03	4.980778e+00
1.240990611584482e-03	4.980900e+00
1.241990611584482e-03	4.981009e+00
1.242990611584482e-03	4.981109e+00
1.243990611584482e-03	4.981198e+00
1.244990611584482e-03	4.981279e+00
1.245990611584482e-03	4.981352e+00
1.246990611584482e-03	4.981419e+00
1.247990611584482e-03	4.981478e+00
1.248990611584482e-03	4.981532e+00
1.249990611584482e-03	4.981581e+00
1.250990611584482e-03	4.981625e+00
1.251990611584482e-03	4.981664e+00
1.252990611584481e-03	4.981700e+00
1.253990611584481e-03	4.981732e+00
1.254990611584481e-03	4.981762e+00
1.255990611584481e-03	4.981788e+00
1.256990611584481e-03	4.981812e+00
1.257990611584481e-03	4.981833e+00
1.258990611584481e-03	4.981853e+00
