time	V(n004)
0.000000000000000e+00	5.997982e+00
1.673234013054915e-09	5.999248e+00
5.019702039164744e-09	5.999988e+00
1.171263809138440e-08	6.000000e+00
1.751382970260231e-08	5.999998e+00
2.425717531363608e-08	6.000001e+00
3.144098341504735e-08	5.999998e+00
4.205182157527727e-08	6.000001e+00
5.480296182494649e-08	6.000000e+00
6.642704005576161e-08	6.000001e+00
8.070137156822774e-08	6.000000e+00
9.732879954167320e-08	6.000000e+00
1.222280459472719e-07	6.000000e+00
1.562778510738883e-07	6.000000e+00
2.127776250501481e-07	6.000000e+00
2.964230696138659e-07	6.000000e+00
4.548559609062117e-07	6.000000e+00
6.501684609062106e-07	6.000000e+00
8.454809609062094e-07	6.000000e+00
1.040793460906208e-06	6.000000e+00
1.236105960906207e-06	6.000000e+00
1.431418460906206e-06	6.000000e+00
1.579557523129008e-06	6.000000e+00
1.710123315506958e-06	6.000000e+00
1.849402984036191e-06	6.000000e+00
2.030315000451690e-06	6.000000e+00
2.121406081119782e-06	6.000000e+00
2.169836009259743e-06	6.000000e+00
2.200870341893586e-06	6.000000e+00
2.218293649402406e-06	6.000000e+00
2.241040220832745e-06	6.000000e+00
2.264650022479474e-06	6.000000e+00
2.290198043479277e-06	6.000000e+00
2.323589951606228e-06	6.000000e+00
2.360778349825670e-06	6.000000e+00
2.415439806201274e-06	6.000000e+00
2.473965761319303e-06	6.000000e+00
2.591017671555360e-06	6.000000e+00
2.697435727259190e-06	6.000000e+00
2.892748227259189e-06	6.000000e+00
3.088060727259187e-06	6.000000e+00
3.283373227259186e-06	6.000000e+00
3.478685727259185e-06	6.000000e+00
3.673998227259184e-06	6.000000e+00
3.869310727259183e-06	6.000000e+00
4.004076748667498e-06	6.000000e+00
4.141908195297317e-06	4.062678e+00
4.201231956346243e-06	4.805158e-01
4.201773815247711e-06	4.541285e-01
4.202857533050647e-06	4.503469e-01
4.205024968656518e-06	4.462490e-01
4.207615409925320e-06	4.430123e-01
4.212796292462923e-06	4.391141e-01
4.223158057538130e-06	4.353649e-01
4.243881587688545e-06	4.333360e-01
4.274246437310171e-06	4.330195e-01
4.317303362505709e-06	4.330258e-01
4.372047964867404e-06	4.330292e-01
4.481537169590798e-06	4.334563e-01
4.527920972812647e-06	4.342176e-01
4.529762464750229e-06	4.344549e-01
4.532217787333669e-06	4.355638e-01
4.535611318384087e-06	4.386214e-01
4.538782092260003e-06	4.440206e-01
4.542068588569345e-06	6.195358e-01
4.543441587292158e-06	1.098706e+00
4.544768864125622e-06	2.041466e+00
4.545805717702590e-06	2.868199e+00
4.546909739812739e-06	3.669422e+00
4.549117784033035e-06	5.106297e+00
4.550203732335868e-06	5.684689e+00
4.551002600485458e-06	5.930073e+00
4.551820369178379e-06	6.000108e+00
4.552191553150725e-06	6.000569e+00
4.552695368004835e-06	6.000016e+00
4.553377214580544e-06	5.999999e+00
4.554073949202102e-06	6.000000e+00
4.555097046880832e-06	6.000000e+00
4.556272051825293e-06	6.000000e+00
4.559777419771816e-06	6.000000e+00
4.562259491729260e-06	6.000000e+00
4.565805143162087e-06	6.000000e+00
4.571155426800632e-06	6.000000e+00
4.579927535388141e-06	6.000000e+00
4.596575794896857e-06	6.000000e+00
4.619380393407214e-06	6.000000e+00
4.646702268760789e-06	6.000000e+00
4.676395015954588e-06	6.000000e+00
4.710222355497828e-06	6.000000e+00
4.748904457800334e-06	6.000000e+00
4.800511492393699e-06	6.000000e+00
4.863946178663784e-06	6.000000e+00
4.964796127507467e-06	6.000000e+00
5.103635878850146e-06	6.000000e+00
5.298948378850145e-06	6.000000e+00
5.494260878850144e-06	6.000000e+00
5.689573378850143e-06	6.000000e+00
5.884885878850142e-06	6.000000e+00
6.080198378850140e-06	6.000000e+00
6.275510878850139e-06	6.000000e+00
6.446776632929342e-06	6.000000e+00
6.581136190551028e-06	6.000000e+00
6.726755355512953e-06	6.000000e+00
6.886923644688624e-06	6.000000e+00
6.981743920931699e-06	6.000000e+00
7.042085148334348e-06	6.000000e+00
7.073633690693576e-06	6.000000e+00
