time	V(n004)
0.000000000000000e+00	1.530165e-01
1.301798828816077e-09	1.514171e-01
3.905396486444842e-09	1.485154e-01
9.112591801705761e-09	1.434869e-01
1.439292824477811e-08	1.391787e-01
2.040190376180329e-08	1.350922e-01
2.712789695624482e-08	1.312938e-01
3.843106101965142e-08	1.260562e-01
5.103873869127093e-08	1.212594e-01
6.259489354594073e-08	1.176913e-01
7.647738529384298e-08	1.142880e-01
9.318277539457854e-08	1.115268e-01
1.170664607773374e-07	1.107943e-01
1.459499319743553e-07	1.154957e-01
1.700386262265155e-07	1.256247e-01
1.937504632474837e-07	4.019452e-01
2.197291105668257e-07	1.731176e+00
2.198417165050647e-07	1.953842e+00
2.200669283815427e-07	2.512556e+00
2.213316783149731e-07	3.840112e+00
2.225964282484036e-07	5.169119e+00
2.238611781818340e-07	6.499577e+00
2.251259281152644e-07	7.831486e+00
2.263906780486948e-07	9.164846e+00
2.276554279821252e-07	1.049966e+01
2.289201779155557e-07	1.183592e+01
2.289971298054503e-07	1.190338e+01
2.290163677779257e-07	1.191934e+01
2.290548437228730e-07	1.195696e+01
2.290644627091107e-07	1.196561e+01
2.290837006815860e-07	1.197789e+01
2.290885101747049e-07	1.196798e+01
2.290981291609426e-07	1.193076e+01
2.290999507564835e-07	1.193695e+01
2.291035939475621e-07	1.196314e+01
2.291108803297191e-07	1.198394e+01
2.291254530940367e-07	1.199468e+01
2.291545986226718e-07	1.199781e+01
2.292128896799421e-07	1.199892e+01
2.293294717944825e-07	1.199949e+01
2.295626360235635e-07	1.199974e+01
2.300289644817254e-07	1.199987e+01
2.309616213980492e-07	1.199994e+01
2.328269352306967e-07	1.199997e+01
2.440188182265821e-07	1.199999e+01
1.715663892854821e-06	1.200000e+01
1.813320142854820e-06	1.200000e+01
1.910976392854820e-06	1.200000e+01
2.008632642854819e-06	1.200000e+01
2.088687645008153e-06	1.200000e+01
2.176455258391214e-06	1.199994e+01
2.210236639098552e-06	1.200000e+01
2.258912124812760e-06	1.200000e+01
2.264322690348035e-06	1.200000e+01
2.264814461197165e-06	1.200000e+01
2.264937403909447e-06	1.200000e+01
2.265183289334014e-06	1.200000e+01
2.265675060183144e-06	1.200000e+01
2.265680244277651e-06	1.200000e+01
2.265690612466668e-06	1.200000e+01
2.265711348844700e-06	1.200000e+01
2.265752821600763e-06	1.200000e+01
2.265789074085968e-06	1.200000e+01
2.265824850532498e-06	1.200000e+01
2.265859486657636e-06	1.200000e+01
2.265896552951440e-06	1.200000e+01
2.265970685539044e-06	1.200000e+01
2.266118950714257e-06	1.200000e+01
2.266415481064678e-06	1.200000e+01
2.267008541765521e-06	1.200000e+01
2.268194663167207e-06	1.200000e+01
2.269692870299138e-06	1.200000e+01
2.271532842050084e-06	1.200000e+01
2.273951770639383e-06	1.200000e+01
2.277680483387943e-06	1.200000e+01
2.281438141225484e-06	1.200000e+01
2.285857078134890e-06	1.200000e+01
2.290434258285259e-06	1.200000e+01
2.296713002060764e-06	1.200000e+01
2.304917943324631e-06	1.200000e+01
2.317746348897844e-06	1.200000e+01
2.332719205452870e-06	1.200000e+01
2.346232317281556e-06	1.200000e+01
2.364384784364005e-06	1.200000e+01
2.375212538046543e-06	1.200000e+01
2.384257262375156e-06	1.200000e+01
2.388546946434678e-06	1.200000e+01
2.392427024654505e-06	1.200000e+01
2.394716821861066e-06	1.200000e+01
2.397774962215186e-06	1.200000e+01
2.401930797208061e-06	1.200000e+01
2.406421363883483e-06	1.200000e+01
2.411693652719879e-06	1.200000e+01
2.418037452296442e-06	1.200000e+01
2.427414669181749e-06	1.200000e+01
2.439355346277995e-06	1.200000e+01
2.452886158610863e-06	1.200000e+01
2.467269239828032e-06	1.200000e+01
2.485538436697722e-06	1.200000e+01
2.513279331819270e-06	1.200000e+01
2.564945190034870e-06	1.200000e+01
2.628109923958305e-06	1.200000e+01
2.709934725795667e-06	1.200000e+01
2.807590975795666e-06	1.200000e+01
2.905247225795666e-06	1.200000e+01
3.100559725795665e-06	1.200000e+01
3.393528475795663e-06	1.200000e+01
3.482465417759948e-06	1.200000e+01
3.571402359724233e-06	1.200000e+01
3.660339301688518e-06	1.200000e+01
3.749276243652803e-06	1.200000e+01
3.838213185617089e-06	1.200000e+01
3.927150127581373e-06	1.200000e+01
4.016087069545659e-06	1.200000e+01
4.064915194545660e-06	1.200000e+01
4.139318089823272e-06	1.200000e+01
4.220321532105496e-06	1.200000e+01
4.302129445854708e-06	1.200000e+01
4.361995655448853e-06	1.200000e+01
4.433045827025656e-06	1.200000e+01
4.521415978518578e-06	1.200000e+01
4.556389570080600e-06	1.200000e+01
4.566869161220633e-06	1.200000e+01
4.572262681393526e-06	1.200000e+01
4.577439621981804e-06	1.200000e+01
