time	V(n004)
0.000000000000000e+00	1.200000e+01
9.563389157360880e-10	1.200000e+01
2.869016747204876e-09	1.200000e+01
6.694372410145840e-09	1.200000e+01
1.121861881386523e-08	1.200000e+01
1.670281708946673e-08	1.200000e+01
2.299027699697421e-08	1.200000e+01
3.240436628367118e-08	1.200000e+01
4.141089944637025e-08	1.200000e+01
5.230633554011746e-08	1.200000e+01
6.443420159312513e-08	1.200000e+01
7.903770514184190e-08	1.200000e+01
9.701385648957017e-08	1.200000e+01
1.213191442686949e-07	1.200000e+01
1.544668441288409e-07	1.200000e+01
2.029730938815785e-07	1.200000e+01
2.758740573217425e-07	1.200000e+01
9.594678073217384e-07	1.200000e+01
1.057124057321738e-06	1.200000e+01
1.154780307321737e-06	1.200000e+01
1.249765123110276e-06	1.200000e+01
1.400197686586285e-06	1.200000e+01
1.468190951813952e-06	1.200000e+01
1.471120986165954e-06	1.200000e+01
1.471609325224622e-06	1.200000e+01
1.472586003341957e-06	1.200000e+01
1.472637998561298e-06	1.200000e+01
1.472741988999978e-06	1.200000e+01
1.472815815613742e-06	1.200000e+01
1.472874638466639e-06	1.200000e+01
1.472920683913232e-06	1.200000e+01
1.472965899643179e-06	1.200000e+01
1.473002378184768e-06	1.200000e+01
1.473041557978319e-06	1.200000e+01
1.473119917565425e-06	1.200000e+01
1.473276636739633e-06	1.200000e+01
1.473590075088049e-06	1.200000e+01
1.474216951784886e-06	1.200000e+01
1.475470705178558e-06	1.200000e+01
1.476897904137030e-06	1.200000e+01
1.478769920254824e-06	1.200000e+01
1.481129025078915e-06	1.200000e+01
1.484851938215125e-06	1.200000e+01
1.488649507396170e-06	1.200000e+01
1.492915115849701e-06	1.200000e+01
1.497443650396303e-06	1.200000e+01
1.503513546735182e-06	1.200000e+01
1.511574495922686e-06	1.200000e+01
1.524654792866339e-06	1.200000e+01
1.539249215522784e-06	1.200000e+01
1.552587136406362e-06	1.200000e+01
1.570002337779635e-06	1.200000e+01
1.581860539241161e-06	1.200000e+01
1.591151657878075e-06	1.200000e+01
1.595447859816497e-06	1.200000e+01
1.599623112579197e-06	1.200000e+01
1.602218484798303e-06	1.200000e+01
1.605301192235265e-06	1.200000e+01
1.608944477346198e-06	1.200000e+01
1.612961195686532e-06	1.200000e+01
1.617981345573239e-06	1.200000e+01
1.623812323481977e-06	1.200000e+01
1.632074199101887e-06	1.200000e+01
1.646177749706241e-06	1.200000e+01
1.660906156699285e-06	1.200000e+01
1.674649577372287e-06	1.200000e+01
1.691749176549903e-06	1.200000e+01
1.717677294835146e-06	1.200000e+01
1.769533531405633e-06	1.200000e+01
1.828884987959790e-06	1.200000e+01
1.907773602048185e-06	1.200000e+01
2.005429852048184e-06	1.200000e+01
2.103086102048183e-06	1.200000e+01
2.298398602048182e-06	1.200000e+01
2.591367352048181e-06	1.200000e+01
2.661121816333894e-06	1.200000e+01
2.730876280619608e-06	1.200000e+01
2.800630744905322e-06	1.200000e+01
2.870385209191036e-06	1.200000e+01
2.940139673476750e-06	1.200000e+01
3.009894137762464e-06	1.200000e+01
3.079648602048178e-06	1.200000e+01
3.177304852048177e-06	1.200000e+01
3.274961102048176e-06	1.200000e+01
3.368364347091786e-06	1.200000e+01
3.430607608776030e-06	1.200000e+01
3.503892607712486e-06	1.200000e+01
3.585326046035735e-06	1.200000e+01
3.612731442674707e-06	1.200000e+01
3.627694563700629e-06	1.200000e+01
3.634812926381802e-06	1.200000e+01
3.641448260854103e-06	1.200000e+01
3.648547210150009e-06	1.200000e+01
3.656117563352449e-06	1.200000e+01
3.669239964220310e-06	1.200000e+01
3.682999530337370e-06	1.200000e+01
3.708955996407937e-06	1.200000e+01
3.709752439777339e-06	1.200000e+01
3.711345326516144e-06	1.200000e+01
3.712539991570248e-06	1.200000e+01
3.714182656019642e-06	1.200000e+01
3.714307100296109e-06	1.200000e+01
3.714356878006698e-06	1.200000e+01
3.714369322434345e-06	1.200000e+01
3.714394211289638e-06	1.200000e+01
3.714416294918485e-06	1.200000e+01
3.714419977752230e-06	1.200000e+01
3.714427343419724e-06	1.200000e+01
3.714442074754708e-06	1.200000e+01
3.714471537424675e-06	1.200000e+01
3.714530462764611e-06	1.200000e+01
3.714648313444486e-06	1.200000e+01
3.714884014804232e-06	1.200000e+01
3.715355417523728e-06	1.200000e+01
3.716298222962719e-06	1.200000e+01
3.717759717587598e-06	1.200000e+01
3.719307082267512e-06	1.200000e+01
3.721441755391311e-06	1.200000e+01
3.724529392663950e-06	1.200000e+01
3.728745207910275e-06	1.200000e+01
3.732623611997596e-06	1.200000e+01
3.737107221250221e-06	1.200000e+01
3.742151399602354e-06	1.200000e+01
3.749493923363978e-06	1.200000e+01
